batches,device/batches_per_sec,device/items_per_sec,device/samples_per_sec,lengths,samples,step,time
101,6.549134823830577,1569.1192414647137,26.196539295322307,24828,404,101,16.315851400024258
102,6.5549304306960074,1572.6482070053523,26.21972172278403,25048,408,102,16.45735490001971
103,6.567880736280066,1583.261372590615,26.271522945120264,25296,412,103,16.60463780001737
104,6.569352567935639,1588.9789109219018,26.277410271742557,25524,416,104,16.75003719999222
105,6.537621141143657,1597.847975231356,26.15048456457463,25864,420,105,16.92944019997958
106,6.530085791071235,1593.3409330213813,26.12034316428494,26076,424,106,17.09723379998468
107,6.502857647614123,1598.3758675074387,26.01143059045649,26368,428,107,17.264972999983
108,6.504099660075748,1608.238193499546,26.01639864030299,26680,432,108,17.42532600002596
109,6.513006933416353,1610.440653168827,26.052027733665412,26888,436,109,17.57231399999
110,6.5361219915984625,1615.6226441273589,26.14448796639385,27204,440,110,17.722249799990095
111,6.4946552366804395,1618.0969618243837,25.978620946721758,27504,444,111,17.92038790002698
112,6.464018712637017,1614.1578156699295,25.85607485054807,27776,448,112,18.092550500005018
113,6.4443478873826745,1609.7717988074273,25.777391549530698,28036,452,113,18.26817789999768
114,6.449310342377967,1620.487937456276,25.79724136951187,28308,456,114,18.418094699969515
115,6.435465857624065,1622.7880844245499,25.74186343049626,28576,460,115,18.572045299981255
116,6.430218098680221,1626.7139500253068,25.720872394720885,28852,464,116,18.72069129999727
117,6.396448816932759,1622.3482836089863,25.585795267731037,29128,468,117,18.898321599990595
118,6.397703720489334,1626.8446603530022,25.590814881957336,29380,472,118,19.034562100016046
119,6.396452991922118,1622.871501950526,25.58581196768847,29604,476,119,19.174280099978205
120,6.409237170522386,1625.0686246238802,25.636948682089542,29832,480,120,19.320631899987347
121,6.420758516704169,1637.4244576476592,25.683034066816678,30084,484,121,19.46885200001998
122,6.399155750282188,1628.7810309697845,25.59662300112875,30312,488,122,19.636394199973438
123,6.402461053763664,1629.09968200664,25.609844215054657,30528,492,123,19.774377800000366
124,6.392330289059206,1627.0437421458453,25.569321156236825,30792,496,124,19.94061160000274
125,6.414234091276123,1628.4300427647954,25.656936365104492,30980,500,125,20.077585000020918
126,6.421527939129136,1627.1365488209665,25.686111756516546,31216,504,126,20.219630700012203
127,6.394745888854811,1617.2181847895679,25.578983555419246,31440,508,127,20.39059319999069
128,6.394666357546669,1625.0282751871657,25.578665430186675,31732,512,128,20.547930900007486
129,6.411970630967895,1629.9491057007367,25.64788252387158,31976,516,129,20.690421400009654
130,6.4361016017702415,1633.9817127759552,25.744406407080966,32188,520,130,20.829427400021814
131,6.426596645966268,1635.765578948802,25.706386583865072,32428,524,131,21.012702099978924
132,6.419988353370346,1621.5056298226818,25.679953413481385,32644,528,132,21.17168179998407
133,6.40788681661832,1614.26438498646,25.63154726647328,32884,532,133,21.33934509998653
134,6.412160177611984,1612.200273228156,25.648640710447935,33084,536,134,21.4914151999983
135,6.414338376370488,1607.5117400373385,25.657353505481954,33296,540,135,21.646491000021342
136,6.39935490323581,1606.3686797918463,25.59741961294324,33568,544,136,21.802487700013444
137,6.346419434351172,1596.189247121303,25.385677737404688,33800,548,137,22.00793469999917
138,6.2984286500429745,1584.6332326067304,25.193714600171898,34032,552,138,22.217325099976733
139,6.271976316977283,1575.418051211355,25.087905267909132,34300,556,139,22.427144600020256
140,6.2291704960750645,1574.8360021505694,24.916681984300258,34608,560,140,22.619329300010577
141,6.209052486803288,1570.2567023768643,24.836209947213153,34832,564,141,22.810711600002833
142,6.152538068194278,1551.9463372016587,24.61015227277711,35048,568,142,23.025901700020768
143,6.146556819933272,1549.4340783635873,24.586227279733087,35292,572,143,23.17444139998406
144,6.109169690368778,1541.505592892236,24.43667876147511,35536,576,144,23.395383200026117
145,6.095104199595678,1539.9467345100916,24.38041679838271,35860,580,145,23.59504059999017
146,6.0465861326525046,1525.7141009003176,24.186344530610018,36148,584,146,23.81597789999796
147,6.014082206680519,1508.675479275856,24.056328826722076,36340,588,147,24.01907029998256
148,6.00292239415182,1502.4457192219986,24.01168957660728,36616,592,148,24.184767599974293
149,5.9838453516509045,1498.1594851847613,23.935381406603618,36848,596,149,24.366528499987908
150,5.946321079116662,1499.9291538343255,23.785284316466647,37188,600,150,24.556240600009914
151,5.92406977114245,1494.79997245725,23.6962790845698,37412,604,151,24.7286957000033
152,5.901786397266483,1488.6955075553824,23.607145589065933,37656,608,152,24.907208700024057
153,5.863508132828013,1482.8692404490764,23.454032531312052,37916,612,153,25.106809100019746
154,5.860758613710634,1477.868029204257,23.443034454842536,38220,616,154,25.290132599999197
155,5.85525303070773,1483.6494210054527,23.42101212283092,38492,620,155,25.46578759996919
156,5.861448959491938,1479.956051568046,23.44579583796775,38740,624,156,25.624680700013414
157,5.870122227935986,1471.124509368447,23.480488911743944,38960,628,157,25.77268200000981
158,5.838383395965068,1472.7024239618008,23.353533583860273,39248,632,158,25.965048199985176
159,5.818963472311518,1460.6785859067688,23.275853889246072,39504,636,159,26.142993499990553
160,5.818546950899853,1463.4239310793835,23.27418780359941,39828,640,160,26.34173440001905
161,5.817139110586988,1456.4216858914524,23.26855644234795,40044,644,161,26.51593509997474
162,5.82377021732994,1457.131078866634,23.29508086931976,40296,648,162,26.68197139998665
163,5.792625451070822,1451.7028681459121,23.170501804283287,40588,652,163,26.877126000006683
164,5.7830140202491656,1441.7408014564041,23.132056080996662,40792,656,164,27.045135600026697
165,5.770034747028275,1439.4470356668087,23.0801389881131,41076,660,165,27.212841200002003
166,5.776299186634806,1442.4244254625203,23.105196746539225,41364,664,166,27.3812617000076
167,5.75329459481767,1429.165343022871,23.01317837927068,41552,668,167,27.551421299984213
168,5.727530235535233,1426.0381402761193,22.91012094214093,41804,672,168,27.72945099999197
169,5.721776336881185,1422.7372018073543,22.88710534752474,42016,676,169,27.8844060000265
170,5.7093040718380506,1417.3056067313887,22.837216287352202,42248,680,170,28.05133410001872
171,5.710503463035027,1423.6634756007327,22.84201385214011,42528,684,171,28.217073699983303
172,5.6531974277070836,1415.3760416961327,22.612789710828334,42796,688,172,28.442038999986835
173,5.6062784552195515,1399.0525091923403,22.425113820878206,43020,692,173,28.68081250000978
174,5.552438887260008,1392.415694829612,22.209755549040032,43268,696,174,28.902535800007172
175,5.502127217825587,1384.2902926806905,22.008508871302347,43544,700,175,29.12527720001526
176,5.476648170163172,1377.4328989610397,21.90659268065269,43764,704,176,29.337671499990392
177,5.435872255106812,1360.9649148091912,21.743489020427248,44000,708,177,29.56212359998608
178,5.389948768548436,1348.14718586387,21.559795074193744,44232,712,178,29.78141689999029
179,5.328067723619085,1339.1935119202583,21.31227089447634,44504,716,179,30.02600720000919
180,5.302896123674802,1335.8969336865664,21.211584494699206,44772,720,180,30.25293590000365
181,5.249337702298311,1326.6897572502505,20.997350809193243,45028,724,181,30.506192700006068
182,5.21235967063764,1313.5146370006853,20.84943868255056,45232,728,182,30.740077800001018
183,5.17649896515742,1310.8163093810872,20.70599586062968,45492,732,183,30.95727239997359
184,5.126390155407337,1300.6384165719187,20.505560621629346,45728,736,184,31.204873899987433
185,5.090684677676662,1287.4237658320244,20.362738710706648,45960,740,185,31.427911999984644
186,5.084228863168915,1286.6211816998887,20.33691545267566,46200,744,186,31.645581100019626
187,5.072223598841532,1280.270642254532,20.28889439536613,46400,748,187,31.87778249999974
188,5.049690552400331,1269.6364817463689,20.198762209601323,46620,752,188,32.13070949999383
189,5.028455671467287,1256.0877024236652,20.11382268586915,46848,756,189,32.36387180001475
190,5.00288206846209,1251.7415134560251,20.01152827384836,47092,760,190,32.60506600001827
191,4.991875773139355,1246.9501931270552,19.96750309255742,47288,764,191,32.84185109997634
192,4.925945447271331,1226.4598868716375,19.703781789085323,47492,768,192,33.121770399971865
193,4.925022710648362,1226.2301442838777,19.700090842593447,47736,772,193,33.34457590000238
194,4.9055537245383665,1220.5818573381994,19.622214898153466,48052,776,194,33.58371929998975
195,4.893525767546943,1213.1949188604135,19.57410307018777,48296,780,195,33.82920809998177
196,4.870386152737272,1209.4460960511656,19.481544610949086,48508,784,196,34.07987419998972
197,4.841557415171114,1200.7062389624361,19.366229660684457,48768,788,197,34.30547790002311
198,4.824656000801473,1194.5454408514993,19.29862400320589,48980,792,198,34.52269299997715
199,4.8119814015861415,1183.9438321943371,19.247925606344566,49244,796,199,34.739156100025866
200,4.7838071136270885,1199.2711547713297,19.135228454508354,49696,800,200,34.971583599981386
201,4.759135444579079,1193.0861183920288,19.036541778316316,49940,804,201,35.203196400019806
202,4.751206190662258,1184.8926459161794,19.004824762649033,50136,808,202,35.41997970000375
203,4.736602420961746,1183.1839516851383,18.946409683846984,50460,812,203,35.63510050001787
204,4.717044613279659,1178.2984911539393,18.868178453118635,50732,816,204,35.85364779998781
205,4.682266507106578,1168.8466105087277,18.729066028426313,50972,820,205,36.08969799999613
206,4.641139603228593,1162.7475463109022,18.564558412914373,51236,824,206,36.33043380000163
207,4.620257717974679,1162.04196155755,18.481030871898717,51572,828,207,36.57051719998708
208,4.602779560330169,1156.1430781335453,18.411118241320676,51812,832,208,36.7887347000069
209,4.586376554076588,1148.6533279924058,18.34550621630635,52100,836,209,37.02554970001802
210,4.557279374887018,1151.038562114321,18.22911749954807,52420,840,210,37.26796409999952
211,4.514189387000537,1138.3127360362987,18.05675754800215,52652,844,211,37.53663340001367
212,4.48503164167365,1126.200598350053,17.9401265666946,52892,848,212,37.80235549999634
213,4.443794098717315,1120.1988715786995,17.77517639486926,53144,852,213,38.07174909999594
214,4.410022786596961,1109.8857347819126,17.640091146387842,53408,856,214,38.32389489997877
215,4.382944086164483,1102.355161589614,17.53177634465793,53688,860,215,38.560961699986365
216,4.361711345397331,1102.7118397302477,17.446845381589323,53940,864,216,38.78554389998317
217,4.336465355768114,1095.2672498568609,17.345861423072456,54180,868,217,39.0289762999746
218,4.304781556338331,1090.4275240259462,17.219126225353325,54428,872,218,39.2670973999775
219,4.284495615287469,1086.338235190439,17.137982461149875,54672,876,219,39.48791949998122
220,4.264589807935054,1075.7210209403522,17.058359231740216,54888,880,220,39.7070416000206
221,4.265534873424034,1073.5219603890855,17.062139493696137,55128,884,221,39.92946120002307
222,4.264576149401865,1079.546990962872,17.05830459760746,55424,888,222,40.170817199978046
223,4.253164421612402,1078.0469819678783,17.012657686449607,55688,892,223,40.42336949997116
224,4.252306086346573,1072.2753878142503,17.009224345386293,55900,896,224,40.648436399991624
225,4.248895438918939,1072.1090450366073,16.995581755675754,56128,900,225,40.87008050002623
226,4.239772200675748,1070.4992176889868,16.959088802702993,56372,904,226,41.11934829998063
227,4.23497237768609,1069.978735423547,16.93988951074436,56612,908,227,41.35174030001508
228,4.230259371625107,1068.442652719027,16.921037486500428,56880,912,228,41.609221299993806
229,4.2265760459958255,1067.167323286946,16.906304183983302,57144,916,229,41.846244400017895
230,4.211184653764983,1059.1559116938704,16.84473861505993,57352,920,230,42.141873400018085
231,4.211233404955951,1060.1994955823798,16.844933619823806,57568,924,231,42.37562379997689
232,4.204621599927954,1065.0563938429748,16.818486399711816,57904,928,232,42.61111539998092
233,4.204641515784532,1064.0317305250653,16.818566063138128,58128,932,233,42.858661699981894
234,4.192709560876781,1058.2741193657964,16.770838243507125,58328,936,234,43.11486510001123
235,4.183834476451541,1055.3509005906335,16.735337905806166,58560,940,235,43.35732549999375
236,4.176103097179561,1055.4461378667688,16.704412388718243,58784,944,236,43.61120929999743
237,4.1718384337556325,1056.411658898773,16.68735373502253,59028,948,237,43.876130799995735
238,4.16783000867879,1054.7161654615713,16.67132003471516,59248,952,238,44.120589300000574
239,4.1671373476773095,1056.2417522071873,16.668549390709238,59512,956,239,44.363737699983176
240,4.14599149548875,1054.2664088528536,16.583965981955,59748,960,240,44.6604957000236
241,4.156146068509645,1058.8842350872328,16.62458427403858,59976,964,241,44.91153889999259
242,4.145843953889031,1055.9210723374513,16.583375815556124,60216,968,242,45.163641099992674
243,4.150123765152226,1053.6232579284426,16.600495060608903,60492,972,243,45.39059610001277
244,4.160616578239425,1052.5510837521615,16.6424663129577,60692,976,244,45.60630869999295
245,4.1708098484474165,1056.4916701822312,16.683239393789666,60920,980,245,45.828192099987064
246,4.171138190651497,1055.5533380424197,16.68455276260599,61168,984,246,46.052871000021696
247,4.16496402512204,1052.9709049635067,16.65985610048816,61368,988,247,46.287500499980524
248,4.163643245636263,1051.957211856672,16.65457298254505,61624,992,248,46.50769559998298
249,4.1634718392828525,1035.260018159638,16.65388735713141,61880,996,249,46.74060760001885
250,4.156609439101796,1034.9109215722838,16.626437756407185,62140,1000,250,46.991650599986315
251,4.144490716233442,1031.216955353431,16.577962864933767,62328,1004,251,47.242903999984264
252,4.1410341232182475,1022.9199393353811,16.56413649287299,62564,1008,252,47.467893599998206
253,4.137998710124004,1020.1433554754686,16.551994840496015,62812,1012,253,47.69512079999549
254,4.14082982516953,1026.2497427930361,16.56331930067812,63116,1016,254,47.92307489999803
255,4.138407431867404,1025.649384746893,16.553629727469616,63380,1020,255,48.17073730000993
256,4.138124376038675,1025.5792331145647,16.5524975041547,63716,1024,256,48.41163059999235
257,4.136277792491733,1029.5111011679423,16.545111169966933,64008,1028,257,48.63513439998496
258,4.1385378064640665,1029.060094570575,16.554151225856266,64284,1032,258,48.865480199980084
259,4.145780183804669,1023.7538821231935,16.583120735218674,64520,1036,259,49.08721109997714
260,4.151257453167505,1024.7675541533497,16.60502981267002,64748,1040,260,49.34028579998994
261,4.162728958686126,1024.201231141223,16.650915834744502,64948,1044,261,49.57347980001941
262,4.17771587254587,1024.137205326959,16.71086349018348,65156,1048,262,49.80064630002016
263,4.187905615748438,1026.293278243005,16.75162246299375,65416,1052,263,50.024254099989776
264,4.186687899489386,1026.3366336462552,16.746751597957545,65700,1056,264,50.264724000007845
265,4.178970893096466,1028.5385504233343,16.715883572385863,66000,1060,265,50.51091870001983
266,4.183216945551402,1028.5591379592508,16.73286778220561,66228,1064,266,50.7424496000167
267,4.186413580806942,1030.0286149022143,16.745654323227768,66484,1068,267,50.97162660001777
268,4.175767674189203,1025.7048923783925,16.70307069675681,66708,1072,268,51.22228879999602
269,4.169116944614919,1025.4326003367146,16.676467778459678,66940,1076,269,51.46013000002131
270,4.168052154143486,1027.2122002742192,16.672208616573943,67204,1080,270,51.68555210001068
271,4.17461885408957,1027.1266307123237,16.69847541635828,67480,1084,271,51.90841570001794
272,4.1840043838731935,1028.0696486088418,16.736017535492774,67728,1088,272,52.13463829999091
273,4.173237173090359,1028.1493704805473,16.692948692361437,67972,1092,273,52.3899209999945
274,4.168983359390217,1026.4207193404814,16.675933437560868,68192,1096,274,52.623545499984175
275,4.1603003105073695,1024.2829172645083,16.641201242029478,68436,1100,275,52.89734419999877
276,4.160280600576253,1022.5799908844978,16.64112240230501,68656,1104,276,53.12979199999245
277,4.165796348198629,1018.4946990085627,16.663185392794517,68860,1108,277,53.37167820002651
278,4.164927313696279,1023.7221340032241,16.659709254785117,69188,1112,278,53.61115559999598
279,4.18799531485927,1029.0502773654207,16.75198125943708,69392,1116,279,53.841981999983545
280,4.19091664317904,1028.7417425338265,16.76366657271616,69596,1120,280,54.06757670000661
281,4.185029015270697,1016.0225544012287,16.740116061082787,69800,1124,281,54.319516899995506
282,4.188906876959885,1021.7513263964195,16.75562750783954,70080,1128,282,54.55622420000145
283,4.198033185475784,1026.3762767755081,16.792132741903135,70308,1132,283,54.78699769999366
284,4.203524427039866,1026.689394751288,16.814097708159466,70528,1136,284,55.01421029999619
285,4.2079890475463015,1026.7493276012976,16.831956190185206,70740,1140,285,55.255726300005335
286,4.221566414803991,1029.3729698791446,16.886265659215965,70976,1144,286,55.483196799992584
287,4.2249064269538446,1032.946510100144,16.899625707815378,71228,1148,287,55.718479299976025
288,4.228831241048856,1031.1444013888108,16.915324964195424,71460,1152,288,55.95086360001005
289,4.249733931965076,1040.057332900514,16.998935727860303,71740,1156,289,56.1906293000211
290,4.250810447375275,1042.749828111241,17.0032417895011,71996,1160,290,56.4387524999911
291,4.25461838390686,1040.210780391922,17.01847353562744,72196,1164,291,56.68053770001279
292,4.251518848607334,1039.8000384022507,17.006075394429335,72476,1168,292,56.91588899999624
293,4.236047871764187,1039.8200775832581,16.94419148705675,72720,1172,293,57.17369450000115
294,4.223135846415326,1039.0637911098606,16.892543385661305,72976,1176,294,57.43094460002612
295,4.22320653197496,1034.5994124454576,16.89282612789984,73172,1180,295,57.655429299979005
296,4.226392347003986,1039.8650231730624,16.905569388015945,73424,1184,296,57.88131289999001
297,4.226677544815735,1039.2451236722445,16.90671017926294,73672,1188,297,58.10072569997283
298,4.218008401227774,1032.981649280271,16.872033604911095,73880,1192,298,58.357464500004426
299,4.224092704114111,1032.0579153806966,16.896370816456443,74112,1196,299,58.59177479997743
300,4.233082982758494,1043.2389816283994,16.932331931033975,74404,1200,300,58.818391699984204
301,4.232242346769778,1040.958872719783,16.92896938707911,74616,1204,301,59.04568049998488
302,4.2308046579373295,1042.3321189922335,16.923218631749318,74884,1208,302,59.276842000021134
303,4.2237817497241,1037.8435156464932,16.8951269988964,75156,1212,303,59.52405309997266
304,4.220235631952641,1031.4600393523433,16.880942527810564,75356,1216,304,59.78146339999512
305,4.220835200263495,1026.093651133444,16.88334080105398,75628,1220,305,60.02070739999181
306,4.218736239320524,1018.3512701772072,16.874944957282096,75836,1224,306,60.24998710001819
307,4.218315782499295,1011.3627308735045,16.87326312999718,76032,1228,307,60.48149059998104
308,4.215561589010895,1009.3258890260372,16.86224635604358,76252,1232,308,60.71081070002401
309,4.206095088443722,1004.9992101122265,16.824380353774888,76456,1236,309,60.99004619999323
310,4.206346318998995,1006.0893644626168,16.82538527599598,76668,1240,310,61.222544400021434
311,4.202377188735217,1012.6871396854172,16.809508754940868,76964,1244,311,61.460713399981614
312,4.20301470236036,1009.7528382895134,16.81205880944144,77188,1248,312,61.68255259998841
313,4.208924085540304,1015.6391507638482,16.835696342161217,77524,1252,313,61.90665409999201
314,4.218216210028801,1009.9614811440388,16.872864840115206,77732,1256,314,62.12720330001321
315,4.21581638196064,1012.4842282227104,16.86326552784256,77996,1260,315,62.36534670001129
316,4.211829114623856,1012.5581014340617,16.847316458495424,78264,1264,316,62.60552689997712
317,4.223034299265544,1022.1466691691704,16.892137197062176,78568,1268,317,62.82532030000584
318,4.23117813727737,1030.6804540110752,16.92471254910948,78876,1272,318,63.04082890000427
319,4.233992585283342,1029.292238283575,16.93597034113337,79116,1276,319,63.25855299999239
320,4.221096594550467,1022.0222448519743,16.884386378201867,79344,1280,320,63.51677360001486
321,1.4296662152747814,345.9208703734247,5.718664861099126,79584,1284,321,86.4083725999808
322,1.4328613109001072,347.74666753518517,5.731445243600429,79864,1288,322,86.58722929999931
323,1.436863151093289,348.83518460011766,5.747452604373156,80088,1292,323,86.72561010002391
324,1.4421877283810178,349.89240234680693,5.768750913524071,80324,1296,324,86.87350350001361
325,1.4451822948804427,352.624479950828,5.780729179521771,80612,1300,325,87.03554920002352
326,1.449650920954013,354.54319666761,5.798603683816052,80844,1304,326,87.17291909997584
327,1.45411060047756,352.3102254871345,5.81644240191024,81060,1308,327,87.30872989998898
328,1.4578330145878637,353.6881403555209,5.831332058351455,81280,1312,328,87.45351329998812
329,1.4595032728938124,358.62080419676533,5.83801309157525,81636,1316,329,87.64064290001988
330,1.4635854095765013,360.2212252957675,5.854341638306005,81860,1320,330,87.79894329997478
331,1.467376231515791,360.4355167862053,5.869504926063164,82116,1324,331,87.94915980001679
332,1.4715865424679737,362.0703542039569,5.886346169871895,82364,1328,332,88.08439380000345
333,1.474202642149264,364.7598537432179,5.896810568597056,82652,1332,333,88.25251730001764
334,1.478086360683758,366.8067376717244,5.912345442735032,82900,1336,334,88.40669859998161
335,1.4808155375797336,366.87960461669314,5.923262150318934,83116,1340,335,88.57307109999238
336,1.4827188333215215,366.019734854227,5.930875333286086,83324,1344,336,88.76587770000333
337,1.4860428625303954,369.26648763612434,5.944171450121582,83636,1348,337,88.92434049997246
338,1.4898551113470346,369.1192051378164,5.9594204453881385,83880,1352,338,89.0797335000243
339,1.4936338809195822,370.4212024680564,5.974535523678329,84148,1356,339,89.24465000000782
340,1.4954352692946151,370.25756504249534,5.9817410771784605,84328,1360,340,89.44691749999765
341,1.4985055144545478,369.3051549500637,5.994022057818191,84552,1364,341,89.61513470002683
342,1.5026619457047978,369.9615043465853,6.010647782819191,84784,1368,342,89.78249259997392
343,1.506320013083794,373.3214334467264,6.025280052335176,85120,1372,343,89.96055289998185
344,1.5085711780515023,375.48028750032904,6.034284712206009,85368,1376,344,90.13649529998656
345,1.5115097441453011,376.2116906040019,6.046038976581205,85620,1380,345,90.29923160001636
346,1.5144543978348748,376.6973510369684,6.057817591339499,85860,1384,346,90.45561210002052
347,1.519165522501991,377.9931847009036,6.076662090007964,86072,1388,347,90.61201430001529
348,1.5231908401030922,379.86514420530176,6.092763360412369,86332,1392,348,90.7610859000124
349,1.5271080439414368,379.09678054089056,6.108432175765747,86568,1396,349,90.90518489998067
350,1.5307917240107798,380.3861230929644,6.123166896043119,86792,1400,350,91.05526039999677
351,1.533666329644918,379.22247448934337,6.134665318579672,87000,1404,351,91.22642520000227
352,1.5374833804312167,379.91528102573824,6.149933521724867,87264,1408,352,91.39431629999308
353,1.5432921203253906,381.98054765931306,6.173168481301563,87484,1412,353,91.53177130001131
354,1.546592116465796,384.1861069718708,6.186368465863184,87800,1416,354,91.70326899999054
