batches,device/batches_per_sec,device/items_per_sec,device/samples_per_sec,lengths,samples,step,time
102,3.458405046113324,829.7348922879232,13.833620184453297,25048,408,102,30.284502000024077
103,3.455299457303223,832.9387181564422,13.821197829212892,25296,412,103,30.56630619999487
104,3.454721238962415,835.6195127384192,13.81888495584966,25524,416,104,30.840844199992716
105,3.4336624508180558,839.2151328774905,13.734649803272223,25864,420,105,31.196030399994925
106,3.4337134615316978,837.8260846137342,13.734853846126791,26076,424,106,31.475074200017843
107,3.4178854247394463,840.102286848202,13.671541698957785,26368,428,107,31.80811589997029
108,3.40734639041478,842.5185482911322,13.62938556165912,26680,432,108,32.1316278000013
109,3.4077631696458113,842.6216033352786,13.631052678583245,26888,436,109,32.419312299985904
110,3.409060415712466,842.6640766348855,13.636241662849864,27204,440,110,32.74996629997622
111,3.3961014432740106,846.1144167242678,13.584405773096043,27504,444,111,33.078749699983746
112,3.3830603856130064,844.7985077216479,13.532241542452025,27776,448,112,33.41999909997685
113,3.373932761385609,842.7946326399971,13.495731045542437,28036,452,113,33.75043359998381
114,3.3602476137697446,844.3136453210835,13.440990455078978,28308,456,114,34.0801163999713
115,3.347013465343945,843.9938444446896,13.38805386137578,28576,460,115,34.416034499998204
116,3.3332493218497143,843.2440529316134,13.332997287398857,28852,464,116,34.749817200005054
117,3.3245410756024816,843.2121732160743,13.298164302409926,29128,468,117,35.0745639000088
118,3.320643617990866,844.392234289106,13.282574471963464,29380,472,118,35.3633704999811
119,3.3213156834879647,842.6652362678036,13.285262733951859,29604,476,119,35.63574579998385
120,3.3243640859491674,842.8959062006624,13.29745634379667,29832,480,120,35.91061520000221
121,3.321802025267463,847.1273083212698,13.287208101069853,30084,484,121,36.18117689999053
122,3.3199541439837197,845.0299608931623,13.279816575934879,30312,488,122,36.46802899998147
123,3.3215922954173682,845.175770189056,13.286369181669473,30528,492,123,36.74020280002151
124,3.323908627831744,846.0364980881124,13.295634511326975,30792,496,124,37.06352770002559
125,3.321127084258317,843.1596107790502,13.284508337033268,30980,500,125,37.34591480001109
126,3.333070655625435,844.5592910254163,13.33228262250174,31216,504,126,37.61979949998204
127,3.3360528518383914,843.680957958803,13.344211407353566,31440,508,127,37.896244600007776
128,3.319642000589208,843.5955549252412,13.278568002356833,31732,512,128,38.24168630002532
129,3.321269803584569,844.2803402744775,13.285079214338277,31976,516,129,38.512509000021964
130,3.323235174603235,843.6948075931479,13.29294069841294,32188,520,130,38.78256229998078
131,3.32797212870814,847.0707834540393,13.31188851483256,32428,524,131,39.05436439998448
132,3.337852740537791,843.0462350386878,13.351410962151164,32644,528,132,39.34160569997039
133,3.347511273278872,843.2995746398856,13.390045093115488,32884,532,133,39.6222706999979
134,3.349448349613749,842.1470136171712,13.397793398454995,33084,536,134,39.89599059999455
135,3.3496698555183264,839.4682821584704,13.398679422073306,33296,540,135,40.17231829999946
136,3.330719307778122,836.0785201157327,13.322877231112487,33568,544,136,40.531428000016604
137,3.3291381889261267,837.312225312767,13.316552755704507,33800,548,137,40.80572589999065
138,3.3304589207245563,837.9162770345373,13.321835682898225,34032,552,138,41.08461459999671
139,3.32997176081424,836.4345394306463,13.31988704325696,34300,556,139,41.42621619999409
140,3.3154887189699993,838.2096785836806,13.261954875879997,34608,560,140,41.759950799983926
141,3.318628625349778,839.2744066394786,13.274514501399112,34832,564,141,42.03266279998934
142,3.317437414468198,836.8066620985087,13.269749657872792,35048,568,142,42.317230999993626
143,3.3164962265133164,836.0277834671936,13.265984906053266,35292,572,143,42.59477530000731
144,3.316652623805763,836.8794498109072,13.266610495223052,35536,576,144,42.870494599977974
145,3.3190812885888423,838.5760480148953,13.27632515435537,35860,580,145,43.208347800013144
146,3.3153092149893824,836.540472125076,13.26123685995753,36148,584,146,43.55231250001816
147,3.3282181337571544,834.9072918396519,13.312872535028617,36340,588,147,43.820952599984594
148,3.330801674819179,833.6520763261716,13.323206699276716,36616,592,148,44.147564199985936
149,3.3273190570101323,833.0520447224551,13.30927622804053,36848,596,149,44.43753799999831
150,3.3111607647180183,835.2234092227492,13.244643058872073,37188,600,150,44.78394449996995
151,3.314439270816894,836.3209621302055,13.257757083267576,37412,604,151,45.068299799982924
152,3.314455031721963,836.0543712670094,13.257820126887852,37656,608,152,45.350033700000495
153,3.3032953897323587,835.3966626441508,13.213181558929435,37916,612,153,45.67451609997079
154,3.31032640716751,834.742716060444,13.24130562867004,38220,616,154,45.99819610000122
155,3.298869793745508,835.8932114111067,13.195479174982031,38492,620,155,46.32864620001055
156,3.3114285488485855,836.1019184970346,13.245714195394342,38740,624,156,46.605355000006966
157,3.3225813245503275,832.6795646015922,13.29032529820131,38960,628,157,46.87919760000659
158,3.3122587602460087,835.5003729926667,13.249035040984035,39248,632,158,47.2128425000119
159,3.322369311193373,833.9825005648671,13.289477244773492,39504,636,159,47.498477199987974
160,3.318858369612869,834.7267458593673,13.275433478451475,39828,640,160,47.84286269999575
161,3.3352652687194215,835.0415166663238,13.341061074877686,40044,644,161,48.111484199995175
162,3.3452522623235446,836.9957701242174,13.381009049294178,40296,648,162,48.39805840002373
163,3.3458940928906795,838.522029810154,13.383576371562718,40588,652,163,48.72493139997823
164,3.3608977706981125,837.8923911601662,13.44359108279245,40792,656,164,48.995472299982794
165,3.3575120106940317,837.5964656882417,13.430048042776127,41076,660,165,49.343957100005355
166,3.355994744921265,838.0398305889101,13.42397897968506,41364,664,166,49.675301900017075
167,3.3601513412109223,834.6890229636601,13.44060536484369,41552,668,167,49.94604700000491
168,3.358956827015149,836.3116997874453,13.435827308060595,41804,672,168,50.22360819997266
169,3.3561970720016463,834.5286760258788,13.424788288006585,42016,676,169,50.510473000002094
170,3.3559550271377168,833.098713267412,13.423820108550867,42248,680,170,50.78208769997582
171,3.34586366101958,834.1442955717386,13.38345464407832,42528,684,171,51.11297720001312
172,3.3300998290607664,833.7482592432139,13.320399316243066,42796,688,172,51.45447639998747
173,3.338966419538211,833.2424771043519,13.355865678152844,43020,692,173,51.738727700023446
174,3.3414927813556377,837.9645570877158,13.36597112542255,43268,696,174,52.01001949998317
175,3.3298126567156583,837.7536822855232,13.319250626862633,43544,700,175,52.33534210000653
176,3.3260625605776557,836.5386733991638,13.304250242310623,43764,704,176,52.628378800000064
177,3.3430221620342215,836.9835894660374,13.372088648136886,44000,708,177,52.89908240002114
178,3.3409809068199383,835.6543264078605,13.363923627279753,44232,712,178,53.17886039998848
179,3.324566835064091,835.6196967479459,13.298267340256364,44504,716,179,53.52132449997589
180,3.312112896373998,834.3820733232783,13.248451585495992,44772,720,180,53.84854610002367
181,3.3152548202888674,837.8799121317824,13.26101928115547,45028,724,181,54.1217667000019
182,3.313943360559344,835.1137268609547,13.255773442237375,45232,728,182,54.408280799980275
183,3.3023676385469707,836.2403603896084,13.209470554187883,45492,732,183,54.73382979998132
184,3.3024600496630656,837.8812926002292,13.209840198652262,45728,736,184,55.00974230002612
185,3.321757280379263,840.0656371114251,13.287029121517053,45960,740,185,55.28265629999805
186,3.3189388022312016,839.8947172993245,13.275755208924807,46200,744,186,55.569481100013945
187,3.3213177321316136,838.3277083878326,13.285270928526455,46400,748,187,55.83779510000022
188,3.3351023442149113,838.5400179740349,13.340409376859645,46620,752,188,56.118419000005815
189,3.3428704289646216,835.0353887862647,13.371481715858486,46848,756,189,56.418012199981604
190,3.3415314967127827,836.0648193816065,13.36612598685113,47092,760,190,56.6965976000065
191,3.3450784499028896,835.5869434043136,13.380313799611558,47288,764,191,56.96561690000817
192,3.3450489462901625,832.8489213212242,13.38019578516065,47492,768,192,57.24329040001612
193,3.3428141911029106,832.2925128868471,13.371256764411642,47736,772,193,57.52880259999074
194,3.345053741743734,832.3039840681552,13.380214966974936,48052,776,194,57.85684189997846
195,3.3618043399490083,833.4530433000114,13.447217359796033,48296,780,195,58.127818699984346
196,3.360644122167313,834.5370954802421,13.442576488669252,48508,784,196,58.401490800024476
197,3.357814910584188,832.7380978248787,13.431259642336752,48768,788,197,58.740387599973474
198,3.362812248785055,832.6048612706181,13.45124899514022,48980,792,198,59.0086755999946
199,3.36783464569253,828.624785478962,13.47133858277012,49244,796,199,59.33335239998996
200,3.3422823283676855,837.8897167687479,13.369129313470742,49696,800,200,59.72894040000392
201,3.343891568591818,838.2931434404468,13.375566274367271,49940,804,201,60.003618900023866
202,3.354970220970707,836.6884918420824,13.419880883882827,50136,808,202,60.27971279999474
203,3.346238363361945,835.876685052045,13.38495345344778,50460,812,203,60.641504400002304
204,3.348073740436943,836.3351547540447,13.392294961747773,50732,816,204,60.963927200005855
205,3.3491020220190455,836.0452231293258,13.396408088076182,50972,820,205,61.23614250001265
206,3.3343843221975167,835.365345699933,13.337537288790067,51236,824,206,61.57456420001108
207,3.332714854004453,838.2117930765486,13.330859416017812,51572,828,207,61.91557050001575
208,3.336132507374232,837.9820183828989,13.344530029496928,51812,832,208,62.18614319997141
209,3.3348180079209757,835.20176720829,13.339272031683903,52100,836,209,62.536318200000096
210,3.3206536320390243,838.7022316349993,13.282614528156097,52420,840,210,62.86761519999709
211,3.324161474331683,838.2314117722913,13.296645897326732,52652,844,211,63.138617900025565
212,3.334649975641976,837.3374142918137,13.338599902567903,52892,848,212,63.41912729997421
213,3.3312373052219373,839.74373865513,13.32494922088775,53144,852,213,63.7047215999919
214,3.33657021500601,839.7262018664105,13.34628086002404,53408,856,214,64.02969629998552
215,3.3371013293601157,839.3150363884504,13.348405317440463,53688,860,215,64.35870380001143
216,3.3303209560851226,841.9595102853572,13.32128382434049,53940,864,216,64.6593435999821
217,3.32921789910774,840.8653208032121,13.31687159643096,54180,868,217,64.94177969999146
218,3.331291115907233,843.8364353191954,13.325164463628932,54428,872,218,65.21948470000643
219,3.3264069394505564,843.413873790484,13.305627757802226,54672,876,219,65.51269669999601
220,3.3375472251107654,841.8792592320217,13.350188900443062,54888,880,220,65.79441739997128
221,3.349539453361946,842.9902150787656,13.398157813447783,55128,884,221,66.08335319999605
222,3.339192753425018,845.2927941527332,13.356771013700072,55424,888,222,66.41293300001416
223,3.321998944115617,842.0250384880809,13.287995776462468,55688,892,223,66.76017470000079
224,3.3281477847666245,839.2366128280901,13.312591139066498,55900,896,224,67.0582459999714
225,3.331288307567517,840.5724211176486,13.325153230270068,56128,900,225,67.33740289998241
226,3.3260336849476535,839.7895663300484,13.304134739790614,56372,904,226,67.6313444999978
227,3.3255392195547673,840.2076640426126,13.30215687821907,56612,908,227,67.91331299999729
228,3.32770667935349,840.4836298709957,13.31082671741396,56880,912,228,68.24618000001647
229,3.323557800264311,839.1644307116337,13.294231201057244,57144,916,229,68.59178299998166
230,3.323507056894317,835.895938146236,13.294028227577268,57352,920,230,68.86522869998589
231,3.3256522078985533,837.2499109517663,13.302608831594213,57568,924,231,69.14223280001897
232,3.321462178959251,841.3467054131065,13.285848715837004,57904,928,232,69.48636869998882
233,3.318284596671278,839.7291632392622,13.273138386685112,58128,932,233,69.7764081999776
234,3.318170175962964,837.5332395165294,13.272680703851856,58328,936,234,70.04983139998512
235,3.320170776036092,837.4961386082877,13.280683104144368,58560,940,235,70.32775810000021
236,3.3135181566437195,837.4409969770577,13.254072626574878,58784,944,236,70.62570259999484
237,3.3118830329427893,838.6498912806966,13.247532131771157,59028,948,237,70.91362750000553
238,3.3178984921192503,839.631455148545,13.271593968477001,59248,952,238,71.18639649997931
239,3.305804438029805,837.920226945514,13.22321775211922,59512,956,239,71.51901099999668
240,3.3002189587578883,839.1985352270059,13.200875835031553,59748,960,240,71.81311659998028
241,3.300194886614727,840.8088360101683,13.200779546458907,59976,964,241,72.09089839999797
242,3.301898117699204,840.9732348752259,13.207592470796817,60216,968,242,72.36875169997802
243,3.2984370362730524,837.3991169640157,13.19374814509221,60492,972,243,72.71236270002555
244,3.297087841107956,834.0959362933515,13.188351364431824,60692,976,244,72.98941849998664
245,3.2967126641377913,835.0775017811891,13.186850656551165,60920,980,245,73.26478189998306
246,3.3092193669584873,837.4351051078621,13.23687746783395,61168,984,246,73.54750510002486
247,3.3044954065531718,835.430389722055,13.217981626212687,61368,988,247,73.83696069999132
248,3.315205720792457,837.5968739471555,13.260822883169828,61624,992,248,74.11373230000027
249,3.3395699916518256,830.3943015976703,13.358279966607302,61880,996,249,74.40148810000392
250,3.3243227001249784,827.6885090107089,13.297290800499914,62140,1000,250,74.74346349999541
251,3.325218984674292,827.3687726765095,13.300875938697168,62328,1004,251,75.01558439998189
252,3.3432465369187083,825.8501241400826,13.372986147674833,62564,1008,252,75.29791680001654
253,3.3492410206363,825.690439373194,13.3969640825452,62812,1012,253,75.59410749998642
254,3.333737781495129,826.2226860913642,13.334951125980515,63116,1016,254,75.93435910000699
255,3.335018334336422,826.5400541261532,13.340073337345688,63380,1020,255,76.26713709998876
256,3.328629526941562,824.956672962823,13.314518107766247,63716,1024,256,76.6363435999956
257,3.3153238850492515,825.1773490216464,13.261295540197006,64008,1028,257,76.96599629998673
258,3.3185822352985657,825.1756317321984,13.274328941194263,64284,1032,258,77.30165969999507
259,3.3298957256692465,822.2803730734262,13.319582902676986,64520,1036,259,77.58279070002027
260,3.325893964668893,821.0206815639782,13.303575858675572,64748,1040,260,77.8714989
261,3.327284307824245,818.6477472475326,13.30913723129698,64948,1044,261,78.14585199998692
262,3.329570510947913,816.2204281123741,13.318282043791651,65156,1048,262,78.42133440001635
263,3.325343798976436,814.9128232267152,13.301375195905743,65416,1052,263,78.76501480001025
264,3.3237531011470574,814.7943316526215,13.29501240458823,65700,1056,264,79.10107440000866
265,3.3154098442985465,815.9967902498056,13.261639377194186,66000,1060,265,79.43881349998992
266,3.3139457587116237,814.8248673664825,13.255783034846495,66228,1064,266,79.72777910000877
267,3.313589389844716,815.2782384483244,13.254357559378864,66484,1068,267,80.00707430002512
268,3.317241687263627,814.8228764878573,13.268966749054508,66708,1072,268,80.28400510002393
269,3.3164247335888852,815.7051201880254,13.265698934355541,66940,1076,269,80.56936449999921
270,3.3038835715183947,814.2387348909416,13.215534286073579,67204,1080,270,80.91438430000562
271,3.3040874616568168,812.9403762802976,13.216349846627267,67480,1084,271,81.24304889998166
272,3.316363052382812,814.8777785854909,13.265452209531247,67728,1088,272,81.5353966000257
273,3.316697119013026,817.1258698107193,13.266788476052104,67972,1092,273,81.83197970001493
274,3.316709017546035,816.5872977076606,13.26683607018414,68192,1096,274,82.11108359997161
275,3.319626257771792,817.3055341583448,13.278505031087168,68436,1100,275,82.3920423000236
276,3.316636976676644,815.2158315733368,13.266547906706576,68656,1104,276,82.68731459998526
277,3.3294676628321693,814.0208694026406,13.317870651328677,68860,1108,277,82.96324740001
278,3.3277428837428364,817.945618199974,13.310971534971346,69188,1112,278,83.31647830002476
279,3.3257169212313413,817.1761577882725,13.302867684925365,69392,1116,279,83.5988939999952
280,3.324688690409556,816.1092973111457,13.298754761638223,69596,1120,280,83.88045479997527
281,3.3414040971380254,811.2110844806929,13.365616388552102,69800,1124,281,84.15086260001408
282,3.333065418350467,812.9958751045874,13.332261673401868,70080,1128,282,84.47758980002254
283,3.3298555144347564,814.1156951618037,13.319422057739025,70308,1132,283,84.76518460002262
284,3.331025725601871,813.5860384490447,13.324102902407484,70528,1136,284,85.0379417000222
285,3.3367422127397317,814.1650999084945,13.346968850958927,70740,1140,285,85.31068479997339
286,3.338263266895978,813.9912145484316,13.353053067583913,70976,1144,286,85.59191860002466
287,3.3357232315246925,815.5502921156288,13.34289292609877,71228,1148,287,85.87586460000603
288,3.348322154403375,816.4439408328882,13.3932886176135,71460,1152,288,86.15320619998965
289,3.340901475171785,817.6344998012254,13.36360590068714,71740,1156,289,86.47981669998262
290,3.3381931748807108,818.8792237156356,13.352772699522843,71996,1160,290,86.76949769997736
291,3.34038896197503,816.6910156012422,13.36155584790012,72196,1164,291,87.0377021000022
292,3.3439625847479566,817.8377064412146,13.375850338991826,72476,1168,292,87.3656367000076
293,3.344158853275853,820.8886262694276,13.376635413103411,72720,1172,293,87.64183249999769
294,3.340972182125735,822.0155230144462,13.36388872850294,72976,1176,294,87.93117160000838
295,3.34392397276525,819.1931299811032,13.375695891061,73172,1180,295,88.20094830001472
296,3.3461046408107635,823.2783173390727,13.384418563243054,73424,1184,296,88.48085420002462
297,3.3424285817257626,821.8281541353467,13.36971432690305,73672,1188,297,88.77373140002601
298,3.3456397114080083,819.3403374876756,13.382558845632033,73880,1192,298,89.04741659999127
299,3.362502654998751,821.548607870307,13.450010619995004,74112,1196,299,89.31594270002097
300,3.349785840666087,825.5513022833402,13.399143362664349,74404,1200,300,89.64338520000456
301,3.3493844494461995,823.8118649943999,13.397537797784798,74616,1204,301,89.92747059999965
302,3.3422385802381736,823.4184518496985,13.368954320952694,74884,1208,302,90.25494000001345
303,3.3448409057911723,821.8751939944024,13.37936362316469,75156,1212,303,90.58378529996844
304,3.3562239220582724,820.2885242973442,13.42489568823309,75356,1216,304,90.86687809997238
305,3.3647420790649645,817.9756662412624,13.458968316259858,75628,1220,305,91.19912399997702
306,3.376581601159786,815.0654526228152,13.506326404639143,75836,1224,306,91.47771429998102
307,3.388249786221043,812.3501732352003,13.552999144884172,76032,1228,307,91.76340340002207
308,3.390236985112776,811.7195981498589,13.560947940451104,76252,1232,308,92.03605759999482
309,3.3929688932028137,810.7118326860927,13.571875572811255,76456,1236,309,92.31312850001268
310,3.391309734194281,811.1459200970811,13.565238936777124,76668,1240,310,92.59454700001515
311,3.3763142501423986,813.6228299118662,13.505257000569594,76964,1244,311,92.9342014999711
312,3.3927261433291833,815.0851461075745,13.570904573316733,77188,1248,312,93.20767769997474
313,3.391263449245218,818.3326331403155,13.565053796980871,77524,1252,313,93.54996660002507
314,3.4033819253386066,814.8668724096435,13.613527701354426,77732,1256,314,93.8362572999904
315,3.3943085771665302,815.1882313488924,13.577234308666121,77996,1260,315,94.1637087999843
316,3.3829491148913045,813.2885831310115,13.531796459565218,78264,1264,316,94.4914778000093
317,3.366183737234067,814.7538596652251,13.464734948936268,78568,1268,317,94.84054860001197
318,3.3564620511658205,817.6067559737802,13.425848204663282,78876,1272,318,95.16806970001198
319,3.3720084117775846,819.7421265529508,13.488033647110338,79116,1276,319,95.44578339997679
320,3.373317843416703,816.7559774346074,13.493271373666811,79344,1280,320,95.76880730001722
321,1.1025562992816604,266.773622128232,4.410225197126642,79584,1284,321,125.97757160000037
322,1.101468303106234,267.3196134803946,4.405873212424936,79864,1288,322,126.3180532999686
323,1.1015807217991669,267.43682176577323,4.4063228871966675,80088,1292,323,126.5926172999898
324,1.101657074800787,267.2754960251379,4.406628299203148,80324,1296,324,126.87049310002476
325,1.1004005013168916,268.49772232132153,4.401602005267566,80612,1300,325,127.21655640000245
326,1.100469342988198,269.143359313685,4.401877371952792,80844,1304,326,127.48970360000385
327,1.1024115615131014,267.0985726180314,4.4096462460524055,81060,1308,327,127.76448820001679
328,1.1026899157327053,267.52607588225305,4.410759662930821,81280,1312,328,128.0356838000007
329,1.1008460388217278,270.49359811048174,4.403384155286911,81636,1316,329,128.39167460001772
330,1.100738314833912,270.91640973259143,4.402953259335648,81860,1320,330,128.66643849998945
331,1.10187740841234,270.6570711765495,4.40750963364936,82116,1324,331,128.9471465999959
332,1.1017248302666363,271.06927660601156,4.406899321066545,82364,1328,332,129.24089999997523
333,1.1002185903076724,272.2255140589841,4.40087436123069,82652,1332,333,129.5745459999889
334,1.1001034263354057,273.00525845384766,4.400413705341623,82900,1336,334,129.85195139999269
335,1.0998713660038317,272.4987425160514,4.399485464015327,83116,1340,335,130.14258290000726
336,1.1001201870084918,271.572526164382,4.400480748033967,83324,1344,336,130.4164525999804
337,1.0984969682957577,272.9652874687581,4.393987873183031,83636,1348,337,130.75961060001282
338,1.0997650224094275,272.4723953479684,4.39906008963771,83880,1352,338,131.03478889999678
339,1.0982046489876198,272.35475294892973,4.392818595950479,84148,1356,339,131.3877754000132
340,1.098172263716755,271.898487824728,4.39268905486702,84328,1360,340,131.65729559998726
341,1.0994378139171403,270.9553273645589,4.397751255668561,84552,1364,341,131.93386910000117
342,1.0991283416514779,270.609883952723,4.3965133666059115,84784,1368,342,132.2226136000245
343,1.0977595446834172,272.0651410333759,4.391038178733669,85120,1372,343,132.567540500022
344,1.0975203449588309,273.1705740228143,4.3900813798353235,85368,1376,344,132.84704550000606
345,1.097145513528426,273.07727924474864,4.388582054113704,85620,1380,345,133.14220439997735
346,1.0976445285420486,273.0222757932753,4.3905781141681945,85860,1384,346,133.41477749997284
347,1.0976709664470754,273.1184576106682,4.390683865788302,86072,1388,347,133.68738750001648
348,1.096232344736294,273.3869235240309,4.384929378945176,86332,1392,348,134.01449610001873
349,1.0973023522597787,272.399710467101,4.389209409039115,86568,1396,349,134.29835190001177
350,1.0973391243899877,272.6775750729079,4.389356497559951,86792,1400,350,134.58094090002123
351,1.0986817222952299,271.66587239446955,4.3947268891809195,87000,1404,351,134.85384340002201
352,1.0982720001270574,271.38525260282466,4.39308800050823,87264,1408,352,135.19932680000784
353,1.0986465647397194,271.9262354523126,4.394586258958878,87484,1412,353,135.46720870002173
354,1.098599840108893,272.9011684450091,4.394399360435572,87800,1416,354,135.8013514999766
355,1.0974587073716136,273.78235181450214,4.389834829486454,88060,1420,355,136.1263189999736
356,1.0975993937750113,273.9966486664477,4.390397575100045,88264,1424,356,136.406285199977
357,1.0962453799319558,274.9114944613035,4.384981519727823,88540,1428,357,136.73407950002002
